補充搜尋關鍵詞,學校代碼,學校名稱,學校簡稱,學系代碼,學系名稱,學系簡稱,學群類別,招生名額可填志願數,學群類別代碼,學校學群類別,術科考試,國文檢定,英文檢定,數學A檢定,數學B檢定,社會檢定,自然檢定,大考英聽檢定,術科項目1檢定,術科項目2檢定,術科項目3檢定,術科項目4檢定,術科項目5檢定
"NCKU,成功大學",4,國立成功大學,成大,413,地球科學系,地科系,第二類學群,14,2,4-2,--,均標,均標,均標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,414,光電科學與工程學系,光電系,第二類學群,14,2,4-2,--,均標,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,415,機械工程學系,成大機械系,第二類學群,14,2,4-2,--,均標,均標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,416,化學工程學系,化工系,第二類學群,14,2,4-2,--,--,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,417,材料科學及工程學系,材料系,第二類學群,14,2,4-2,--,前標,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,418,資源工程學系,資源系,第二類學群,14,2,4-2,--,均標,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,419,土木工程學系,土木系,第二類學群,14,2,4-2,--,--,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,420,水利及海洋工程學系,水利系,第二類學群,14,2,4-2,--,均標,均標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,421,工程科學系,工科系,第二類學群,14,2,4-2,--,均標,均標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,422,系統及船舶機電工程學系,系統系,第二類學群,14,2,4-2,--,均標,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,423,航空太空工程學系,航太系,第二類學群,14,2,4-2,--,--,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,424,環境工程學系,環工系,第二類學群,14,2,4-2,--,均標,均標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,425,測量及空間資訊學系,測資系,第二類學群,14,2,4-2,--,均標,均標,均標,--,--,均標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,426,生物醫學工程學系,醫工系,第二類學群,14,2,4-2,--,--,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,427,工業與資訊管理學系,工資管系,第二類學群,14,2,4-2,--,前標,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,428,交通管理科學系,交管系,第二類學群,14,2,4-2,--,均標,前標,前標,--,--,均標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,429,統計與資料科學學系,統資系,第二類學群,14,2,4-2,--,均標,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,430,電機工程學系(甲組),電機甲,第二類學群,14,2,4-2,--,--,前標,頂標,--,--,頂標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,431,電機工程學系(乙組),電機乙,第二類學群,14,2,4-2,--,--,均標,頂標,--,--,頂標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,432,資訊工程學系,資訊系,第二類學群,14,2,4-2,--,--,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,433,建築學系,建築學系,第二類學群,14,2,4-2,--,均標,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,434,都市計劃學系,都計系,第二類學群,14,2,4-2,--,均標,前標,前標,--,--,--,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,435,工業設計學系,工設系,第二類學群,14,2,4-2,--,均標,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,436,全校不分系學士學位學程,全校不分系,第二類學群,14,2,4-2,--,均標,前標,前標,--,--,--,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,437,醫學檢驗生物技術學系,醫技系,第三類學群,4,3,4-3,--,均標,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,438,護理學系,護理學系,第三類學群,4,3,4-3,--,均標,前標,均標,--,--,均標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,439,物理治療學系,物治系,第三類學群,4,3,4-3,--,均標,前標,均標,--,--,均標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,440,職能治療學系,職能治療系,第三類學群,4,3,4-3,--,--,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,441,藥學系,藥學系,第三類學群,4,3,4-3,--,均標,均標,均標,--,--,均標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,442,心理學系,心理系,第三類學群,4,3,4-3,--,均標,均標,均標,--,--,均標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,443,生命科學系,生命科學系,第三類學群,4,3,4-3,--,--,前標,前標,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,444,生物科技與產業科學系,生科產業系,第三類學群,4,3,4-3,--,前標,前標,--,--,--,前標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,445,醫學系,醫學系,第八類學群,1,8,4-8,--,頂標,頂標,頂標,--,--,頂標,--,,,,,
"NCKU,成功大學",4,國立成功大學,成大,446,牙醫學系,牙醫學系,第八類學群,1,8,4-8,--,頂標,頂標,頂標,--,--,頂標,--,,,,,
,5,東吳大學,東吳,501,中國文學系,中文系,第一類學群,18,1,5-1,--,均標,--,--,--,--,--,--,,,,,
,5,東吳大學,東吳,502,歷史學系,歷史系,第一類學群,18,1,5-1,--,--,--,--,--,均標,--,--,,,,,
,5,東吳大學,東吳,503,哲學系,哲學系,第一類學群,18,1,5-1,--,--,後標,--,--,--,--,--,,,,,
,5,東吳大學,東吳,504,政治學系,政治系,第一類學群,18,1,5-1,--,均標,均標,後標,後標,後標,--,--,,,,,
,5,東吳大學,東吳,505,社會學系,社會系,第一類學群,18,1,5-1,--,--,--,--,--,均標,--,--,,,,,
,5,東吳大學,東吳,506,社會工作學系,社工系,第一類學群,18,1,5-1,--,後標,--,--,--,--,--,--,,,,,
,5,東吳大學,東吳,507,英文學系,英文系,第一類學群,18,1,5-1,--,--,均標,--,--,--,--,--,,,,,
,5,東吳大學,東吳,508,日本語文學系,日文系,第一類學群,18,1,5-1,--,均標,均標,--,--,--,--,--,,,,,
,5,東吳大學,東吳,509,德國文化學系,德文系,第一類學群,18,1,5-1,--,後標,後標,--,--,--,--,--,,,,,
,5,東吳大學,東吳,510,法律學系,法律系,第一類學群,18,1,5-1,--,前標,前標,均標,均標,均標,--,--,,,,,
,5,東吳大學,東吳,511,經濟學系,經濟系,第一類學群,18,1,5-1,--,--,均標,--,均標,--,--,--,,,,,
,5,東吳大學,東吳,512,會計學系,會計系,第一類學群,18,1,5-1,--,均標,前標,--,均標,--,--,--,,,,,
,5,東吳大學,東吳,513,企業管理學系,企管系,第一類學群,18,1,5-1,--,--,均標,--,均標,--,--,--,,,,,
,5,東吳大學,東吳,514,國際經營與貿易學系,國貿系,第一類學群,18,1,5-1,--,均標,均標,均標,均標,--,--,--,,,,,
,5,東吳大學,東吳,515,財務工程與精算數學系,財精系,第一類學群,18,1,5-1,--,--,--,均標,前標,--,--,--,,,,,
,5,東吳大學,東吳,516,資訊管理學系(資訊管理組),資管系資管,第一類學群,18,1,5-1,--,--,均標,後標,均標,--,--,--,,,,,
,5,東吳大學,東吳,517,資訊管理學系(人工智慧組),資管系人工,第一類學群,18,1,5-1,--,後標,均標,後標,均標,--,--,--,,,,,
,5,東吳大學,東吳,518,資料科學系,資科系,第一類學群,18,1,5-1,--,--,後標,後標,後標,--,--,--,,,,,
,5,東吳大學,東吳,519,數學系,數學系,第二類學群,3,2,5-2,--,--,--,後標,--,--,--,--,,,,,
,5,東吳大學,東吳,520,物理學系,物理系,第二類學群,3,2,5-2,--,--,--,後標,--,--,--,--,,,,,
,5,東吳大學,東吳,521,化學系,化學系,第二類學群,3,2,5-2,--,--,--,--,--,--,後標,--,,,,,
,5,東吳大學,東吳,522,微生物學系,微物系,第三類學群,2,3,5-3,--,--,--,--,--,--,後標,--,,,,,
,5,東吳大學,東吳,523,心理學系,心理系,第三類學群,2,3,5-3,--,均標,均標,均標,--,--,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,601,中國文學系,中文系,第一類學群,18,1,6-1,--,頂標,--,--,--,前標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,602,歷史學系,歷史系,第一類學群,18,1,6-1,--,前標,前標,--,--,前標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,603,哲學系,哲學系,第一類學群,18,1,6-1,--,前標,均標,--,--,均標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,604,教育學系,教育系,第一類學群,18,1,6-1,--,--,前標,--,--,--,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,605,政治學系,政治系,第一類學群,18,1,6-1,--,--,均標,後標,均標,均標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,606,社會學系,社會系,第一類學群,18,1,6-1,--,--,前標,均標,均標,均標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,607,財政學系,財政系,第一類學群,18,1,6-1,--,均標,均標,前標,--,--,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,608,公共行政學系,公行系,第一類學群,18,1,6-1,--,均標,前標,均標,前標,均標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,609,地政學系土地資源規劃組,地政土資組,第一類學群,18,1,6-1,--,前標,前標,均標,--,--,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,610,地政學系土地管理組,地政土管組,第一類學群,18,1,6-1,--,前標,前標,均標,--,--,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,611,經濟學系(甲組),經濟系甲組,第一類學群,18,1,6-1,--,--,前標,前標,--,前標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,612,民族學系,民族學系,第一類學群,18,1,6-1,--,均標,均標,--,--,前標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,613,外交學系,外交系,第一類學群,18,1,6-1,--,前標,頂標,--,--,前標,--,A級,,,,,
"NCCU,政治大學",6,國立政治大學,政大,614,國際經營與貿易學系,國貿系,第一類學群,18,1,6-1,--,前標,前標,前標,--,前標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,615,金融學系(甲組),金融系甲組,第一類學群,18,1,6-1,--,--,前標,前標,--,--,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,616,會計學系,會計學系,第一類學群,18,1,6-1,--,前標,前標,前標,--,前標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,617,統計學系(甲組),統計系甲組,第一類學群,18,1,6-1,--,均標,均標,均標,--,均標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,618,企業管理學系,企管系,第一類學群,18,1,6-1,--,前標,前標,前標,頂標,前標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,619,資訊管理學系(甲組),資管甲組,第一類學群,18,1,6-1,--,前標,前標,前標,--,--,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,620,財務管理學系,財管系,第一類學群,18,1,6-1,--,前標,前標,前標,--,--,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,621,風險管理與保險學系,風管系,第一類學群,18,1,6-1,--,--,前標,前標,--,--,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,622,傳播學院大一大二不分系(社會組),不分系社會,第一類學群,18,1,6-1,--,前標,均標,--,均標,均標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,623,英國語文學系,英文系,第一類學群,18,1,6-1,--,前標,頂標,--,均標,均標,--,A級,,,,,
"NCCU,政治大學",6,國立政治大學,政大,624,阿拉伯語文學系,阿文系,第一類學群,18,1,6-1,--,前標,前標,--,--,均標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,625,斯拉夫語文學系,斯語系,第一類學群,18,1,6-1,--,前標,前標,--,--,前標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,626,日本語文學系,日文系,第一類學群,18,1,6-1,--,前標,前標,--,--,前標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,627,韓國語文學系,韓文系,第一類學群,18,1,6-1,--,前標,前標,--,--,前標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,628,土耳其語文學系,土文系,第一類學群,18,1,6-1,--,前標,前標,--,--,均標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,629,歐洲語文學系法文組,歐文法文組,第一類學群,18,1,6-1,--,前標,前標,--,--,前標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,630,歐洲語文學系德文組,歐文德文組,第一類學群,18,1,6-1,--,前標,前標,--,--,前標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,631,歐洲語文學系西班牙文組,歐文西文組,第一類學群,18,1,6-1,--,前標,前標,--,--,前標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,632,東南亞語文學系越文組,東南越文組,第一類學群,18,1,6-1,--,前標,前標,--,--,均標,--,A級,,,,,
"NCCU,政治大學",6,國立政治大學,政大,633,東南亞語文學系泰文組,東南泰文組,第一類學群,18,1,6-1,--,前標,前標,--,--,均標,--,A級,,,,,
"NCCU,政治大學",6,國立政治大學,政大,634,東南亞語文學系印尼文組,東南印文組,第一類學群,18,1,6-1,--,前標,前標,--,--,均標,--,A級,,,,,
"NCCU,政治大學",6,國立政治大學,政大,635,法律學系,法律系,第一類學群,18,1,6-1,--,均標,前標,--,均標,前標,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,636,創新國際學院學士班,創國學士班,第一類學群,18,1,6-1,--,前標,頂標,--,前標,前標,--,A級,,,,,
"NCCU,政治大學",6,國立政治大學,政大,637,地政學系土地測量與資訊組,地政土測組,第二類學群,5,2,6-2,--,均標,前標,前標,--,--,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,638,經濟學系(乙組),經濟系乙組,第二類學群,5,2,6-2,--,--,前標,前標,--,--,均標,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,639,金融學系(乙組),金融系乙組,第二類學群,5,2,6-2,--,--,前標,前標,--,--,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,640,統計學系(乙組),統計系乙組,第二類學群,5,2,6-2,--,均標,均標,均標,--,--,均標,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,641,資訊管理學系(乙組),資管乙組,第二類學群,5,2,6-2,--,前標,前標,前標,--,--,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,642,傳播學院大一大二不分系(自然組),不分系自然,第二類學群,5,2,6-2,--,均標,均標,前標,--,--,均標,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,643,應用數學系,應數系,第二類學群,5,2,6-2,--,--,均標,頂標,--,--,--,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,644,心理學系,心理系,第二類學群,5,2,6-2,--,前標,前標,均標,--,--,均標,--,,,,,
"NCCU,政治大學",6,國立政治大學,政大,645,資訊科學系,政大資訊系,第二類學群,5,2,6-2,--,--,均標,頂標,--,--,均標,--,,,,,
,7,高雄醫學大學,高醫,701,心理學系,心理系,第一類學群,2,1,7-1,--,--,均標,後標,後標,--,後標,--,,,,,
,7,高雄醫學大學,高醫,702,醫學社會學與社會工作學系,醫社系,第一類學群,2,1,7-1,--,均標,後標,--,--,--,--,--,,,,,
,7,高雄醫學大學,高醫,703,醫務管理暨醫療資訊學系,醫管資系,第二類學群,4,2,7-2,--,--,底標,底標,底標,--,--,--,,,,,
,7,高雄醫學大學,高醫,704,醫藥暨應用化學系應用化學組,應化組,第二類學群,4,2,7-2,--,--,均標,均標,--,--,均標,--,,,,,
,7,高雄醫學大學,高醫,705,醫藥暨應用化學系醫藥化學組,醫化組,第二類學群,4,2,7-2,--,--,均標,均標,--,--,均標,--,,,,,
,7,高雄醫學大學,高醫,706,生物科技學系,生技系,第二類學群,4,2,7-2,--,--,後標,--,--,--,後標,--,,,,,
,7,高雄醫學大學,高醫,707,運動醫學系,運醫系,第三類學群,8,3,7-3,--,--,均標,--,--,--,均標,--,,,,,
,7,高雄醫學大學,高醫,708,呼吸治療學系,呼治系,第三類學群,8,3,7-3,--,均標,均標,後標,--,--,均標,--,,,,,
,7,高雄醫學大學,高醫,709,口腔衛生學系,口衛系,第三類學群,8,3,7-3,--,均標,後標,--,--,--,均標,--,,,,,
,7,高雄醫學大學,高醫,710,藥學系,藥學系,第三類學群,8,3,7-3,--,前標,前標,均標,--,--,前標,--,,,,,
,7,高雄醫學大學,高醫,711,香粧品學系,香粧系,第三類學群,8,3,7-3,--,--,後標,--,--,--,後標,--,,,,,
,7,高雄醫學大學,高醫,712,護理學系,護理系,第三類學群,8,3,7-3,--,--,後標,後標,後標,--,後標,--,,,,,
,7,高雄醫學大學,高醫,713,醫學檢驗生物技術學系,醫檢系,第三類學群,8,3,7-3,--,均標,均標,--,--,--,均標,--,,,,,
,7,高雄醫學大學,高醫,714,醫學影像暨放射科學系,醫放系,第三類學群,8,3,7-3,--,--,均標,均標,--,--,前標,--,,,,,
,7,高雄醫學大學,高醫,715,公共衛生學系,公衛系,第三類學群,8,3,7-3,--,--,後標,後標,--,--,--,--,,,,,
,7,高雄醫學大學,高醫,716,職能治療學系,職治系,第三類學群,8,3,7-3,--,均標,均標,--,--,--,均標,--,,,,,
,7,高雄醫學大學,高醫,717,物理治療學系,物治系,第三類學群,8,3,7-3,--,--,均標,均標,--,--,均標,--,,,,,
,7,高雄醫學大學,高醫,718,生物醫學暨環境生物學系,生物系,第三類學群,8,3,7-3,--,後標,均標,後標,--,--,均標,--,,,,,
,7,高雄醫學大學,高醫,719,醫學系,醫學系,第八類學群,1,8,7-8,--,前標,頂標,頂標,--,--,頂標,--,,,,,
,7,高雄醫學大學,高醫,720,牙醫學系,牙醫系,第八類學群,1,8,7-8,--,頂標,頂標,頂標,--,--,頂標,--,,,,,
